cd_fcu;total_pessoas;total_dp_ocupados;total_dp_agua_rede_geral;total_dp_esgoto_rede_geral;total_dp_lixo_coleta;cont_dp_permanentes;pop_analfabeta_15m;pop_alfabetizada_15m;pop_total_15m;total_banheiros;renda_media_pond;renda_sm_pond;faces_total;faces_via_pav;faces_bueiro;faces_ilum;faces_ponto_on;faces_via_bic;faces_calcada;faces_obstac;faces_rampa;perc_agua_adequada;perc_esgoto_adequado;perc_lixo_coleta;perc_analfabeto_populacao;num_medio_banheiros_por_morador;perc_via_pavimentada;perc_bueiro;perc_iluminacao_publica;perc_ponto_onibus;perc_via_bicicleta;perc_calcada;perc_obstaculo_calcada;perc_rampa_cadeirante;i_agua_adequada;i_esgoto_adequado;i_lixo_coleta;i_banheiros;i_rendimento_medio;i_renda_ge_10_sm;i_analfabetismo;i_renda_ate_2_sm;IDS;i_via_pav;i_bueiro;i_ilum;i_pont_on;i_via_bic;i_calcad;i_obstac;i_rampa;IDA;nm_fcu;nm_mun;nm_uf;cd_mun
33025020008;1709;638;83;132;505;229;91;1285;1376;246;1269,105000000000;1,047116336633663;43;43;43;41;1;0;3;2;1;13,009404388714735;20,689655172413794;79,153605015673975;6,613372093023257;0,14394382679929785;100,000000000000000;100,000000000000000;95,348837209302332;2,3255813953488373;0,000000000000000;6,976744186046512;4,651162790697675;2,325581395348837;0,13009404388714735;0,20689655172413793;0,79153605015673978;0,05870466019547221;0,00537612021009882;0,00537612021009882;0,908842708988058;0,994623879789901;0,387681266895207;1,00000000000000000;1,00000000000000000;0,95348837209302328;0,023255813953488372;0,00000000000000000;0,06976744186046512;0,9534883720930233;0,02325581395348837;0,502906976744186;Cruzeiro;Magé;Rio de Janeiro;3302502
33025020009;2538;953;616;676;817;378;99;1884;1983;576;1445,470000000000;1,192632013201320;73;73;73;73;3;0;3;1;1;64,637985309548796;70,933892969569783;85,729275970619099;4,992435703479576;0,22695035460992907;100,000000000000000;100,000000000000000;100,000000000000000;4,1095890410958900;0,000000000000000;4,109589041095890;1,369863013698630;1,369863013698630;0,64637985309548796;0,70933892969569778;0,85729275970619101;0,09255724086864971;0,00637394645215105;0,00637394645215104;0,931185345708795;0,993626053547849;0,530391009440872;1,00000000000000000;1,00000000000000000;1,00000000000000000;0,041095890410958902;0,00000000000000000;0,04109589041095890;0,9863013698630136;0,01369863013698630;0,510273972602740;Sapateiro;Magé;Rio de Janeiro;3302502
33025020010;1293;462;0;12;312;233;79;870;949;0;1439,255000000000;1,187504125412541;108;4;9;93;4;0;4;4;0;0,000000000000000;2,597402597402597;67,532467532467535;8,324552160168599;0,00000000000000000;3,703703703703703;8,333333333333332;86,111111111111114;3,7037037037037033;0,000000000000000;3,703703703703703;3,703703703703703;0,000000000000000;0,00000000000000000;0,02597402597402597;0,67532467532467533;0,00000000000000000;0,00633878363586462;0,00633878363586462;0,885256172927406;0,993661216364135;0,324111707232746;0,03703703703703703;0,08333333333333331;0,86111111111111116;0,037037037037037035;0,00000000000000000;0,03703703703703703;0,9629629629629630;0,00000000000000000;0,252314814814815;Parque Estrela;Magé;Rio de Janeiro;3302502
33025020014;194;82;0;11;3;24;10;151;161;0;1337,830000000000;1,103820132013201;4;2;2;4;0;0;0;0;0;0,000000000000000;13,414634146341465;3,658536585365853;6,211180124223603;0,00000000000000000;50,000000000000000;50,000000000000000;100,000000000000000;0,0000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000;0,13414634146341464;0,03658536585365853;0,00000000000000000;0,00576494797345912;0,00576494797345912;0,914386436125567;0,994235052026541;0,261360386427012;0,50000000000000000;0,50000000000000000;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,00000000000000000;1,0000000000000000;0,00000000000000000;0,375000000000000;Morro do Céu;Magé;Rio de Janeiro;3302502
33025020015;485;168;0;152;167;71;27;346;373;0;1641,740000000000;1,354570957095710;25;25;22;25;0;0;12;12;0;0,000000000000000;90,476190476190482;99,404761904761912;7,238605898123325;0,00000000000000000;100,000000000000000;88,000000000000000;100,000000000000000;0,0000000000000000;0,000000000000000;48,000000000000000;48,000000000000000;0,000000000000000;0,00000000000000000;0,90476190476190477;0,99404761904761907;0,00000000000000000;0,00748438988779639;0,00748438988779639;0,900224621404246;0,992515610112204;0,475814816887696;1,00000000000000000;0,88000000000000000;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,47999999999999998;0,5200000000000000;0,00000000000000000;0,485000000000000;Morro São Nicolau;Magé;Rio de Janeiro;3302502
33025020016;532;185;17;0;138;96;23;369;392;0;1618,640000000000;1,335511551155116;31;13;2;24;2;0;1;0;0;9,189189189189189;0,000000000000000;74,594594594594597;5,867346938775510;0,00000000000000000;41,935483870967744;6,451612903225806;77,419354838709680;6,4516129032258061;0,000000000000000;3,225806451612903;0,000000000000000;0,000000000000000;0,09189189189189190;0,00000000000000000;0,74594594594594599;0,00000000000000000;0,00735369623434244;0,00735369623434244;0,919125758411473;0,992646303765658;0,345539661560457;0,41935483870967744;0,06451612903225806;0,77419354838709675;0,064516129032258063;0,00000000000000000;0,03225806451612903;1,0000000000000000;0,00000000000000000;0,294354838709677;Vila Portuário Rio Suruí;Magé;Rio de Janeiro;3302502
33025020017;1054;345;0;36;339;175;37;764;801;0;1483,526666666667;1,224031903190319;66;18;15;60;9;0;0;0;0;0,000000000000000;10,434782608695652;98,260869565217391;4,619225967540574;0,00000000000000000;27,272727272727270;22,727272727272727;90,909090909090907;13,6363636363636349;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000;0,10434782608695653;0,98260869565217390;0,00000000000000000;0,00658926094587165;0,00658926094587165;0,936329588014981;0,993410739054128;0,378734421337498;0,27272727272727271;0,22727272727272727;0,90909090909090906;0,136363636363636354;0,00000000000000000;0,00000000000000000;1,0000000000000000;0,00000000000000000;0,318181818181818;Valão Vaivém;Magé;Rio de Janeiro;3302502
33025020018;522;189;3;15;84;77;19;379;398;233;1487,270000000000;1,227120462046205;15;13;5;8;0;0;5;5;0;1,587301587301587;7,936507936507936;44,444444444444443;4,773869346733668;0,44636015325670497;86,666666666666671;33,333333333333329;53,333333333333336;0,0000000000000000;0,000000000000000;33,333333333333329;33,333333333333329;0,000000000000000;0,01587301587301587;0,07936507936507936;0,44444444444444442;0,18203921421562194;0,00661043972982963;0,00661043972982963;0,934198017112590;0,993389560270170;0,332816276342573;0,86666666666666670;0,33333333333333326;0,53333333333333333;0,000000000000000000;0,00000000000000000;0,33333333333333326;0,6666666666666667;0,00000000000000000;0,341666666666667;Capitão De Paula;Magé;Rio de Janeiro;3302502
33025020019;697;245;0;35;211;104;22;514;536;301;1651,400000000000;1,362541254125412;41;22;20;32;0;0;8;8;0;0,000000000000000;14,285714285714285;86,122448979591837;4,104477611940299;0,43185078909612623;53,658536585365859;48,780487804878049;78,048780487804876;0,0000000000000000;0,000000000000000;19,512195121951219;19,512195121951219;0,000000000000000;0,00000000000000000;0,14285714285714285;0,86122448979591837;0,17612185525943158;0,00753904359742259;0,00753904359742259;0,943424768051634;0,992460956402577;0,391395912445194;0,53658536585365857;0,48780487804878048;0,78048780487804881;0,000000000000000000;0,00000000000000000;0,19512195121951220;0,8048780487804879;0,00000000000000000;0,350609756097561;Partido;Magé;Rio de Janeiro;3302502
33025020020;606;202;0;5;190;101;31;421;452;0;1220,720000000000;1,007194719471947;21;5;4;17;0;0;3;3;0;0,000000000000000;2,475247524752475;94,059405940594047;6,858407079646017;0,00000000000000000;23,809523809523807;19,047619047619047;80,952380952380949;0,0000000000000000;0,000000000000000;14,285714285714285;14,285714285714285;0,000000000000000;0,00000000000000000;0,02475247524752475;0,94059405940594043;0,00000000000000000;0,00510237075458499;0,00510237075458499;0,905465199712987;0,994897629245415;0,359489263140130;0,23809523809523805;0,19047619047619047;0,80952380952380953;0,000000000000000000;0,00000000000000000;0,14285714285714285;0,8571428571428572;0,00000000000000000;0,279761904761905;Santa Dalila;Magé;Rio de Janeiro;3302502
33025020021;394;130;83;37;69;65;29;267;296;172;1773,190000000000;1,463028052805281;12;12;9;12;0;0;12;12;0;63,846153846153840;28,461538461538460;53,076923076923080;9,797297297297296;0,43654822335025378;100,000000000000000;75,000000000000000;100,000000000000000;0,0000000000000000;0,000000000000000;100,000000000000000;100,000000000000000;0,000000000000000;0,63846153846153841;0,28461538461538460;0,53076923076923077;0,17803761148052766;0,00822809901102245;0,00822809901102245;0,864956172388605;0,991771900988977;0,438133504590789;1,00000000000000000;0,75000000000000000;1,00000000000000000;0,000000000000000000;0,00000000000000000;1,00000000000000000;0,0000000000000000;0,00000000000000000;0,468750000000000;Morro da Cinza;Magé;Rio de Janeiro;3302502
33025020022;254;82;0;0;63;57;8;169;177;0;1097,500000000000;0,905528052805280;17;6;6;17;0;0;5;5;0;0,000000000000000;0,000000000000000;76,829268292682926;4,519774011299435;0,00000000000000000;35,294117647058826;35,294117647058826;100,000000000000000;0,0000000000000000;0,000000000000000;29,411764705882355;29,411764705882355;0,000000000000000;0,00000000000000000;0,00000000000000000;0,76829268292682928;0,00000000000000000;0,00440522478148559;0,00440522478148559;0,937700412276683;0,995594775218514;0,338799789998125;0,35294117647058826;0,35294117647058826;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,29411764705882354;0,7058823529411764;0,00000000000000000;0,338235294117647;Citrolândia;Magé;Rio de Janeiro;3302502
33025020023;1178;425;3;177;378;192;56;832;888;486;1468,263333333333;1,211438393839384;60;38;32;51;6;0;33;33;0;0,705882352941177;41,647058823529406;88,941176470588232;6,306306306306306;0,41256366723259763;63,333333333333329;53,333333333333336;85,000000000000000;10,0000000000000000;0,000000000000000;55,000000000000007;55,000000000000007;0,000000000000000;0,00705882352941176;0,41647058823529404;0,88941176470588235;0,16825598174249495;0,00650290506720417;0,00650290506720417;0,913075237399562;0,993497094932796;0,425096912584981;0,63333333333333330;0,53333333333333333;0,84999999999999998;0,100000000000000006;0,00000000000000000;0,55000000000000004;0,4500000000000000;0,00000000000000000;0,389583333333333;Meia Noite;Magé;Rio de Janeiro;3302502
33025020025;572;209;148;199;209;83;15;441;456;0;1777,880000000000;1,466897689768977;10;10;10;10;0;1;10;9;0;70,813397129186612;95,215311004784681;100,000000000000000;3,289473684210526;0,00000000000000000;100,000000000000000;100,000000000000000;100,000000000000000;0,0000000000000000;10,000000000000000;100,000000000000000;90,000000000000000;0,000000000000000;0,70813397129186617;0,95215311004784686;1,00000000000000000;0,00000000000000000;0,00825463378308735;0,00825463378308735;0,954658605974395;0,991745366216913;0,577900040137149;1,00000000000000000;1,00000000000000000;1,00000000000000000;0,000000000000000000;0,10000000000000001;1,00000000000000000;0,1000000000000000;0,00000000000000000;0,525000000000000;Cidade Horácio;Magé;Rio de Janeiro;3302502
33025020028;1720;647;6;144;607;217;90;1286;1376;0;1374,672500000000;1,134218234323432;62;36;22;53;0;0;25;24;0;0,927357032457496;22,256568778979908;93,817619783616692;6,540697674418605;0,00000000000000000;58,064516129032263;35,483870967741936;85,483870967741936;0,0000000000000000;0,000000000000000;40,322580645161288;38,709677419354840;0,000000000000000;0,00927357032457496;0,22256568778979907;0,93817619783616690;0,00000000000000000;0,00597339303525034;0,00597339303525034;0,909844437460717;0,994026606964750;0,385729160805813;0,58064516129032262;0,35483870967741937;0,85483870967741937;0,000000000000000000;0,00000000000000000;0,40322580645161288;0,6129032258064516;0,00000000000000000;0,350806451612903;Buraco Quente;Magé;Rio de Janeiro;3302502
33025020030;195;78;77;31;78;25;3;147;150;41;1428,465000000000;1,178601485148515;5;5;5;5;2;0;5;5;0;98,717948717948730;39,743589743589745;100,000000000000000;2,000000000000000;0,21025641025641026;100,000000000000000;100,000000000000000;100,000000000000000;40,0000000000000000;0,000000000000000;100,000000000000000;100,000000000000000;0,000000000000000;0,98717948717948734;0,39743589743589747;1,00000000000000000;0,08574894382398461;0,00627773668691362;0,00627773668691362;0,972432432432432;0,993722263313086;0,556134312194839;1,00000000000000000;1,00000000000000000;1,00000000000000000;0,400000000000000022;0,00000000000000000;1,00000000000000000;0,0000000000000000;0,00000000000000000;0,550000000000000;Estrada Adam Blummer;Magé;Rio de Janeiro;3302502
33025020031;584;190;51;37;167;74;26;448;474;153;1847,030000000000;1,523952145214521;32;25;23;31;4;0;18;15;0;26,842105263157894;19,473684210526315;87,894736842105260;5,485232067510549;0,26198630136986301;78,125000000000000;71,875000000000000;96,875000000000000;12,5000000000000000;0,000000000000000;56,250000000000000;46,875000000000000;0,000000000000000;0,26842105263157895;0,19473684210526315;0,87894736842105259;0,10684596303828019;0,00864586608336184;0,00864586608336184;0,924392747177557;0,991354133916638;0,422748729932137;0,78125000000000000;0,71875000000000000;0,96875000000000000;0,125000000000000000;0,00000000000000000;0,56250000000000000;0,5312500000000000;0,00000000000000000;0,460937500000000;Estrada da Piedade;Magé;Rio de Janeiro;3302502
33025020034;309;126;15;14;122;32;16;247;263;0;1620,470000000000;1,337021452145215;15;14;11;15;7;0;6;5;0;11,904761904761903;11,111111111111111;96,825396825396822;6,083650190114068;0,00000000000000000;93,333333333333329;73,333333333333329;100,000000000000000;46,6666666666666643;0,000000000000000;40,000000000000000;33,333333333333329;0,000000000000000;0,11904761904761903;0,11111111111111110;0,96825396825396826;0,00000000000000000;0,00736404988740827;0,00736404988740827;0,916144281163293;0,992635950112592;0,390240128682925;0,93333333333333324;0,73333333333333328;1,00000000000000000;0,466666666666666619;0,00000000000000000;0,40000000000000002;0,6666666666666667;0,00000000000000000;0,525000000000000;Vila Portuária de Suruí;Magé;Rio de Janeiro;3302502
33025020035;210;75;0;0;74;31;13;145;158;87;1230,350000000000;1,015140264026403;1;1;1;1;1;0;1;1;0;0,000000000000000;0,000000000000000;98,666666666666671;8,227848101265822;0,41428571428571431;100,000000000000000;100,000000000000000;100,000000000000000;100,0000000000000000;0,000000000000000;100,000000000000000;100,000000000000000;0,000000000000000;0,00000000000000000;0,00000000000000000;0,98666666666666669;0,16895828478210209;0,00515685473219371;0,00515685473219371;0,886589120766336;0,994843145267806;0,380921365868412;1,00000000000000000;1,00000000000000000;1,00000000000000000;1,000000000000000000;0,00000000000000000;1,00000000000000000;0,0000000000000000;0,00000000000000000;0,625000000000000;Parque Paranhos;Magé;Rio de Janeiro;3302502
33026010001;901;364;22;9;113;103;30;712;742;300;2252,415000000000;1,858428217821782;11;10;10;11;4;0;10;10;0;6,043956043956044;2,472527472527473;31,043956043956044;4,043126684636118;0,33296337402885684;90,909090909090907;90,909090909090907;100,000000000000000;36,3636363636363669;0,000000000000000;90,909090909090907;90,909090909090907;0,000000000000000;0,06043956043956044;0,02472527472527473;0,31043956043956045;0,13579256689594488;0,01093942654680041;0,01093942654680041;0,944270415968529;0,989060573453200;0,310825850626959;0,90909090909090906;0,90909090909090906;1,00000000000000000;0,363636363636363646;0,00000000000000000;0,90909090909090906;0,0909090909090909;0,00000000000000000;0,522727272727273;Axixá de Baixo;Mangaratiba;Rio de Janeiro;3302601
33026010008;97;35;0;0;0;15;11;63;74;0;1511,260000000000;1,246914191419142;5;5;4;5;0;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;14,864864864864865;0,00000000000000000;100,000000000000000;80,000000000000000;100,000000000000000;0,0000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000;0,00000000000000000;0,00000000000000000;0,00000000000000000;0,00674616876646860;0,00674616876646860;0,795105916727538;0,993253831233531;0,225231510686751;1,00000000000000000;0,80000000000000004;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,00000000000000000;1,0000000000000000;0,00000000000000000;0,475000000000000;Cemitério;Mangaratiba;Rio de Janeiro;3302601
33026010012;780;285;38;7;37;123;43;543;586;0;1530,860000000000;1,263085808580858;11;6;3;8;1;0;1;0;0;13,333333333333334;2,456140350877193;12,982456140350877;7,337883959044368;0,00000000000000000;54,545454545454540;27,272727272727270;72,727272727272734;9,0909090909090917;0,000000000000000;9,090909090909092;0,000000000000000;0,000000000000000;0,13333333333333333;0,02456140350877193;0,12982456140350876;0,00000000000000000;0,00685706035121741;0,00685706035121741;0,898856194078037;0,993142939648783;0,274179069084359;0,54545454545454541;0,27272727272727271;0,72727272727272729;0,090909090909090912;0,00000000000000000;0,09090909090909091;1,0000000000000000;0,00000000000000000;0,340909090909091;Cachoeira;Mangaratiba;Rio de Janeiro;3302601
33026010013;1004;353;106;27;162;156;28;727;755;0;1613,926666666667;1,331622662266227;88;66;1;72;0;0;4;3;0;30,028328611898019;7,648725212464590;45,892351274787536;3,708609271523179;0,00000000000000000;75,000000000000000;1,136363636363636;81,818181818181827;0,0000000000000000;0,000000000000000;4,545454545454546;3,409090909090909;0,000000000000000;0,30028328611898020;0,07648725212464590;0,45892351274787535;0,00000000000000000;0,00732702944848617;0,00732702944848617;0,948881331662789;0,992672970551514;0,348987801512847;0,75000000000000000;0,01136363636363636;0,81818181818181823;0,000000000000000000;0,00000000000000000;0,04545454545454546;0,9659090909090909;0,00000000000000000;0,323863636363636;Pau Rolou 2;Mangaratiba;Rio de Janeiro;3302601
33026010014;253;113;19;13;30;38;14;182;196;0;2024,685000000000;1,670532178217822;32;30;0;14;0;0;1;0;0;16,814159292035399;11,504424778761061;26,548672566371685;7,142857142857142;0,00000000000000000;93,750000000000000;0,000000000000000;43,750000000000000;0,0000000000000000;0,000000000000000;3,125000000000000;0,000000000000000;0,000000000000000;0,16814159292035399;0,11504424778761062;0,26548672566371684;0,00000000000000000;0,00965099080216539;0,00965099080216540;0,901544401544402;0,990349009197835;0,307483494839781;0,93750000000000000;0,00000000000000000;0,43750000000000000;0,000000000000000000;0,00000000000000000;0,03125000000000000;1,0000000000000000;0,00000000000000000;0,300781250000000;Pau Rolou 1;Mangaratiba;Rio de Janeiro;3302601
33026010016;164;120;114;104;38;7;19;132;151;153;2220,159999999999;1,831815181518152;26;25;24;25;2;0;16;14;0;95,000000000000000;86,666666666666671;31,666666666666664;12,582781456953644;0,93292682926829273;96,153846153846160;92,307692307692307;96,153846153846160;7,6923076923076925;0,000000000000000;61,538461538461540;53,846153846153847;0,000000000000000;0,94999999999999996;0,86666666666666670;0,31666666666666665;0,38047586838021730;0,01075693633934771;0,01075693633934771;0,826561660998747;0,989243063660652;0,543890974881456;0,96153846153846156;0,92307692307692302;0,96153846153846156;0,076923076923076927;0,00000000000000000;0,61538461538461542;0,4615384615384616;0,00000000000000000;0,500000000000000;Vila Benedita;Mangaratiba;Rio de Janeiro;3302601
33026010019;769;270;35;6;53;119;23;561;584;153;2096,120000000000;1,729471947194719;82;71;9;64;1;0;13;11;1;12,962962962962962;2,222222222222222;19,629629629629630;3,938356164383562;0,19895968790637192;86,585365853658530;10,975609756097562;78,048780487804876;1,2195121951219512;0,000000000000000;15,853658536585366;13,414634146341465;1,219512195121951;0,12962962962962962;0,02222222222222222;0,19629629629629630;0,08114179767796571;0,01005515102443739;0,01005515102443739;0,945714550166605;0,989944848975563;0,298132455877145;0,86585365853658525;0,10975609756097562;0,78048780487804881;0,012195121951219513;0,00000000000000000;0,15853658536585366;0,8658536585365854;0,01219512195121951;0,350609756097561;Morro do Serafim - Boa Vista;Mangaratiba;Rio de Janeiro;3302601
33026010020;370;134;102;0;0;88;7;247;254;0;1417,010000000000;1,169150165016502;23;0;0;0;0;0;0;0;0;76,119402985074629;0,000000000000000;0,000000000000000;2,755905511811024;0,00000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,0000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,76119402985074625;0,00000000000000000;0,00000000000000000;0,00000000000000000;0,00621292734490864;0,00621292734490864;0,962013194296659;0,993787072655091;0,341177518936539;0,00000000000000000;0,00000000000000000;0,00000000000000000;0,000000000000000000;0,00000000000000000;0,00000000000000000;1,0000000000000000;0,00000000000000000;0,125000000000000;Casarão Histórico;Mangaratiba;Rio de Janeiro;3302601
33026010021;344;128;17;8;6;45;15;267;282;150;1540,580000000000;1,271105610561056;11;11;8;11;0;0;2;0;0;13,281250000000000;6,250000000000000;4,687500000000000;5,319148936170213;0,43604651162790697;100,000000000000000;72,727272727272734;100,000000000000000;0,0000000000000000;0,000000000000000;18,181818181818183;0,000000000000000;0,000000000000000;0,13281250000000000;0,06250000000000000;0,04687500000000000;0,17783299821692780;0,00691205352487855;0,00691205352487856;0,926682001150086;0,993087946475121;0,294201819111487;1,00000000000000000;0,72727272727272729;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,18181818181818182;1,0000000000000000;0,00000000000000000;0,488636363636364;Conguinho;Mangaratiba;Rio de Janeiro;3302601
33026010022;582;198;0;0;4;91;29;426;455;0;1787,830000000000;1,475107260726072;13;5;3;13;0;0;0;0;0;0,000000000000000;0,000000000000000;2,020202020202020;6,373626373626373;0,00000000000000000;38,461538461538467;23,076923076923077;100,000000000000000;0,0000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000;0,00000000000000000;0,02020202020202020;0,00000000000000000;0,00831092823554911;0,00831092823554911;0,912147312147312;0,991689071764451;0,242582532573110;0,38461538461538469;0,23076923076923075;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,00000000000000000;1,0000000000000000;0,00000000000000000;0,326923076923077;Gamboa de Itacuruçá;Mangaratiba;Rio de Janeiro;3302601
33026010023;758;275;120;10;260;111;18;582;533;45;2473,107500000000;2,040517739273927;36;33;17;33;2;0;27;19;0;43,636363636363633;3,636363636363636;94,545454545454547;3,377110694183865;0,05936675461741425;91,666666666666657;47,222222222222221;91,666666666666657;5,5555555555555554;0,000000000000000;75,000000000000000;52,777777777777779;0,000000000000000;0,43636363636363634;0,03636363636363636;0,94545454545454544;0,02421156387333371;0,01218804598900329;0,01218804598900329;0,953450636377466;0,987811954010997;0,426004008052703;0,91666666666666652;0,47222222222222221;0,91666666666666652;0,055555555555555552;0,00000000000000000;0,75000000000000000;0,4722222222222222;0,00000000000000000;0,447916666666667;Morro da Encrenca;Mangaratiba;Rio de Janeiro;3302601
33026010024;251;85;6;0;82;39;16;180;196;0;1679,430000000000;1,385668316831683;20;20;8;20;2;0;11;1;0;7,058823529411764;0,000000000000000;96,470588235294116;8,163265306122449;0,00000000000000000;100,000000000000000;40,000000000000000;100,000000000000000;10,0000000000000000;0,000000000000000;55,000000000000007;5,000000000000000;0,000000000000000;0,07058823529411765;0,00000000000000000;0,96470588235294119;0,00000000000000000;0,00769762987908122;0,00769762987908121;0,887479316050745;0,992302370120919;0,366308882947111;1,00000000000000000;0,40000000000000002;1,00000000000000000;0,100000000000000006;0,00000000000000000;0,55000000000000004;0,9500000000000000;0,00000000000000000;0,500000000000000;Sítio Nilda Marques;Mangaratiba;Rio de Janeiro;3302601
33027000001;2732;1007;123;127;971;416;135;1969;2075;0;1710,035714285714;1,410920556341348;95;62;43;91;11;5;52;48;0;12,214498510427010;12,611717974180737;96,425024826216486;6,506024096385541;0,00000000000000000;65,263157894736850;45,263157894736842;95,789473684210520;11,5789473684210531;5,263157894736842;54,736842105263165;50,526315789473685;0,000000000000000;0,12214498510427010;0,12611717974180736;0,96425024826216488;0,00000000000000000;0,00787078886681142;0,00787078886681142;0,910322370563334;0,992129211133189;0,391338196567299;0,65263157894736845;0,45263157894736844;0,95789473684210524;0,115789473684210525;0,05263157894736842;0,54736842105263162;0,4947368421052631;0,00000000000000000;0,409210526315789;Amizade;Maricá;Rio de Janeiro;3302700
33027000003;585;241;3;10;240;58;28;460;488;100;1768,550000000000;1,459199669966997;14;14;9;14;2;0;7;7;0;1,244813278008299;4,149377593360995;99,585062240663902;5,737704918032787;0,17094017094017094;100,000000000000000;64,285714285714292;100,000000000000000;14,2857142857142847;0,000000000000000;50,000000000000000;50,000000000000000;0,000000000000000;0,01244813278008299;0,04149377593360995;0,99585062240663902;0,06971458847478423;0,00820184712565335;0,00820184712565335;0,920912715994683;0,991798152874347;0,381077710339432;1,00000000000000000;0,64285714285714290;1,00000000000000000;0,142857142857142849;0,00000000000000000;0,50000000000000000;0,5000000000000000;0,00000000000000000;0,473214285714286;Beira Linha;Maricá;Rio de Janeiro;3302700
33027000006;401;165;82;8;165;49;21;295;316;162;2149,730000000000;1,773704620462046;12;12;11;12;0;0;10;8;0;49,696969696969695;4,848484848484849;100,000000000000000;6,645569620253164;0,40399002493765584;100,000000000000000;91,666666666666657;100,000000000000000;0,0000000000000000;0,000000000000000;83,333333333333343;66,666666666666657;0,000000000000000;0,49696969696969695;0,04848484848484848;1,00000000000000000;0,16475939026821201;0,01035846213966105;0,01035846213966105;0,908398905234348;0,989641537860339;0,453621412887096;1,00000000000000000;0,91666666666666652;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,83333333333333348;0,3333333333333335;0,00000000000000000;0,510416666666667;Beira Rio Mombuca;Maricá;Rio de Janeiro;3302700
33027000008;167;63;0;0;51;27;5;119;124;0;1267,910000000000;1,046130363036304;1;1;0;1;1;0;1;1;0;0,000000000000000;0,000000000000000;80,952380952380949;4,032258064516129;0,00000000000000000;100,000000000000000;0,000000000000000;100,000000000000000;100,0000000000000000;0,000000000000000;100,000000000000000;100,000000000000000;0,000000000000000;0,00000000000000000;0,00000000000000000;0,80952380952380953;0,00000000000000000;0,00536935921806949;0,00536935921806949;0,944420226678291;0,994630640781931;0,344914174427521;1,00000000000000000;0,00000000000000000;1,00000000000000000;1,000000000000000000;0,00000000000000000;1,00000000000000000;0,0000000000000000;0,00000000000000000;0,500000000000000;Praça de Jaconé;Maricá;Rio de Janeiro;3302700
33027000010;464;185;3;0;185;61;21;357;378;220;1630,080000000000;1,344950495049505;17;17;15;13;0;0;10;7;0;1,621621621621622;0,000000000000000;100,000000000000000;5,555555555555555;0,47413793103448276;100,000000000000000;88,235294117647058;76,470588235294116;0,0000000000000000;0,000000000000000;58,823529411764710;41,176470588235290;0,000000000000000;0,01621621621621622;0,00000000000000000;1,00000000000000000;0,19336783484277437;0,00741842071033868;0,00741842071033868;0,923423423423423;0,992581579289661;0,392553236899094;1,00000000000000000;0,88235294117647056;0,76470588235294112;0,000000000000000000;0,00000000000000000;0,58823529411764708;0,5882352941176471;0,00000000000000000;0,477941176470588;Comunidade São José II;Maricá;Rio de Janeiro;3302700
33027000015;377;131;0;0;129;82;10;262;272;162;1598,690000000000;1,319051155115512;9;6;5;7;1;1;5;3;0;0,000000000000000;0,000000000000000;98,473282442748086;3,676470588235294;0,42970822281167109;66,666666666666657;55,555555555555557;77,777777777777786;11,1111111111111107;11,111111111111111;55,555555555555557;33,333333333333329;0,000000000000000;0,00000000000000000;0,00000000000000000;0,98473282442748089;0,17524805171764726;0,00724082444272311;0,00724082444272311;0,949324324324324;0,992759175557277;0,389568253114022;0,66666666666666652;0,55555555555555558;0,77777777777777790;0,111111111111111105;0,11111111111111110;0,55555555555555558;0,6666666666666667;0,00000000000000000;0,430555555555556;Marine;Maricá;Rio de Janeiro;3302700
33027000016;264;89;35;46;68;46;13;190;203;106;1412,110000000000;1,165107260726072;8;8;6;8;0;0;6;6;0;39,325842696629216;51,685393258426970;76,404494382022463;6,403940886699508;0,40151515151515149;100,000000000000000;75,000000000000000;100,000000000000000;0,0000000000000000;0,000000000000000;75,000000000000000;75,000000000000000;0,000000000000000;0,39325842696629215;0,51685393258426970;0,76404494382022459;0,16375006179247614;0,00618520444872144;0,00618520444872144;0,911729463453601;0,993814795551279;0,469477754133198;1,00000000000000000;0,75000000000000000;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,75000000000000000;0,2500000000000000;0,00000000000000000;0,468750000000000;Comunidade do Mumbuca A;Maricá;Rio de Janeiro;3302700
